"ASV","kingdom","phylum","class","order","family","genus","species","id","value","presence"
"c6fefde92f958b4bea51fe9f147ecf03","Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA,"Xixon03",20,1
"ac16b043198f83f90cfb631b01ac1365","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Aspergillus","Aspergillus tardus","Xixon03",19,1
"3b2ae6b4bf05637953aa67e948114853","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis isabellina","Xixon03",18,1
"293628ba82ae00c5900ad7ab79fbb9c5","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentellopsis","unidentified","Xixon03",17,1
"0d08e4ae0d9d151a967e627a5ca12e64","Fungi","Basidiomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon03",17,1
"eb9e0a02513a5a4792db1f53a67ebaab","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella coerulea","Xixon03",17,1
"3c36d5c9173969a1998ed2ff44ea9e16","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Xixon03",17,1
"deafafba85afaddc1aebb59df29483be","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Tricholomataceae","Tricholoma","Tricholoma ustaloides","Xixon03",16,1
"803ffac918688fc9823b8946619671d0","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Fomitopsidaceae","Laetiporus","unidentified","Xixon03",16,1
"355ce5af560a1655c2deb2423d0837ec","Fungi","Ascomycota","Pezizomycetes","Pezizales","Pyronemataceae","Genea","Genea hispidula","Xixon03",15,1
"ad39e8ef8e3ec0c141deee0c19a5fbaa","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon03",15,1
"6c7c1ad23f1b3f761ef6fd9b8428b8d3","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria",NA,"Xixon03",15,1
"c7f9f4fb2a45fa5818df418cdf778970","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Syzygosporaceae","Syzygospora","Syzygospora effibulata","Xixon03",15,1
"dc479165490a4116e646ac41a79f1115","Fungi","Ascomycota","Orbiliomycetes","Orbiliales","unidentified","unidentified","unidentified","Xixon03",15,1
"33352ce49577cf5a3af3c1a5cf96a002","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Xixon03",15,1
"fc13c58da2637c4109f9be4243f471f2","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Clavulina","unidentified","Xixon03",15,1
"63bc0fd46ca30e3ac88cfb2304ad9bab","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella humilis","Xixon03",14,1
"c1df1d83d797fcc3a9598f50d5ff676a","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","unidentified","Xixon03",14,1
"70120130fa7229d5b8da835cec83aa5e","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella echinula","Xixon03",14,1
"e8d9fe5c6cc4339ee436176410a6ac4f","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",NA,"Xixon30",44684,1
"c7fc44b6997a0b2dc2ad77d9423eb06d","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Plectosphaerella","Plectosphaerella oratosquillae","Xixon30",254,1
"7fbb93d82e4abea98be2b43aa3e311fd","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Cladosporiaceae","Cladosporium",NA,"Xixon30",111,1
"64d989fd28f1ef848f4e6f19b9101282","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum",NA,"Xixon30",41,1
"079240a1ba113328cf31bd0c39964cfb","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella minutissima","Xixon30",273,1
"a25e162917132b17a2e85578d39b1a45","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Apiotrichum",NA,"Xixon30",71,1
"8a3eaa5f957eb0704cb2ad7d4c583e10","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon30",34,1
"5de946849ad4564eade890da05322858","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metarhizium","Metarhizium marquandii","Xixon30",95,1
"5025f9ace34d113e6387aa2761920bbd","Fungi","Ascomycota","Eurotiomycetes","Onygenales","unidentified","unidentified","unidentified","Xixon30",14,1
"fe4a195a11465e4f21a2401bf1617280","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria","Ilyonectria robusta","Xixon30",29,1
"69d2c7911e691ef7031ac0f62bca9482","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","unidentified","Xixon30",12048,1
"4f982847195ab67f4210df0afaf75069","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala equina","Xixon30",803,1
"84ef085f1563032e5e339acfc5f30811","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria","Ilyonectria macrodidyma","Xixon30",13,1
"9880835536d176d20a42767ea7ceaa88","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Mycosphaerella","Mycosphaerella tassiana","Xixon30",19,1
"4fd7598be37bf392d9f8c1c9152c07db","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Bionectria","Bionectria rossmaniae","Xixon30",50,1
"ba14b83d3509898c8d33ee1642f84354","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma",NA,"Xixon30",140,1
"34d5a0367b1fc5f12f0c456c51accc01","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon30",487,1
"1a560f414d3c57f57871dae6661e1bd8","Fungi","Basidiomycota","Tremellomycetes","Cystofilobasidiales","Mrakiaceae","Tausonia","Tausonia pullulans","Xixon30",84,1
"bf5b3d89020b717ed5a86a0ad6f1c568","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Epicoccum","Epicoccum nigrum","Xixon30",38,1
"fac4e3ff623eae5ebacaf738d7c14c3d","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Didymellaceae","Boeremia","Boeremia exigua","Xixon30",86,1
"ee3301596353115d984dc0c9664e878c","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon30",110,1
"44c74af348f6b9014ccbf16d489128d7","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",NA,"Xixon30",5626,1
"cc32d35334cf17862d3175316e9701b2","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Fusicolla","Fusicolla septimanifiniscientiae","Xixon30",203,1
"9eec93e698f9d73d1792d76f8665a7ce","Fungi","Ascomycota","Leotiomycetes",NA,NA,NA,NA,"Xixon30",5190,1
"32f791e0e8d29171bc8dca7e2dc08b4e","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon30",66,1
"fa0c0558f13606a3b154b83cb7c0ac64","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","Monocillium griseo-ochraceum","Xixon30",69,1
"d89ae137d8f7904370bce103b7b29b35","Fungi","Ascomycota","Sordariomycetes","Glomerellales","Plectosphaerellaceae","Acrostalagmus","Acrostalagmus luteoalbus","Xixon30",13,1
"6b5b00b12e34fdd2847d02ab4107c832","Fungi","Basidiomycota","Agaricomycetes","Cantharellales","Clavulinaceae","Membranomyces","unidentified","Xixon30",3447,1
"8616721ea0a929e00db4df33e4a6da71","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon30",470,1
"40e133c88a8467c8b25b8be29defcc71","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon30",769,1
"b7f0e5e23b797bb81ba13aba154106ca","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella amoeboidea","Xixon30",1456,1
"a6208f163b9efdaf18f394bfc243c8af","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces albobiverticillius","Xixon30",15,1
"ddaf0b8fb17ce5f5e24c23b66c186d87","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina cystidiata","Xixon30",2516,1
"901fa3de4a674df8e0566718f787de2c","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon30",1200,1
"f677838d42234b7b246fd6e5ea7751f9","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae",NA,NA,"Xixon30",30,1
"4ba54f451faaccce5f81cbb32426c042","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces minioluteus","Xixon30",70,1
"c5b89a84d086183f3df971b11bd735b9","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Trichoderma","Trichoderma lixii","Xixon30",103,1
"1a73f17c3bea0dab6c59bc70f46268a6","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",NA,"Xixon30",1750,1
"a39ba8b94eacb850e45f52b3b063a462","Fungi","Basidiomycota","Tremellomycetes","Filobasidiales","Piskurozymaceae","Solicoccozyma","Solicoccozyma aeria","Xixon30",51,1
"e26835f664ce7f0253e2edd3648a6487","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon30",238,1
"33adac43d1106225f6f44a857f3b681b","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria",NA,"Xixon30",74,1
"0f134df764e3f0ceef1bffc08aa6a3d5","Fungi","Basidiomycota","Agaricomycetes","Polyporales","Ganodermataceae","Ganoderma","Ganoderma gibbosum","Xixon30",34,1
"30c716c5d9a9e950733b3045b17c601f","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",NA,"Xixon30",1610,1
"90735f7059deb9efe7b33b8a8d5d46e0","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","unidentified","Xixon30",719,1
"4a4b309ceee7558b950b46a9418927cd","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Ilyonectria","Ilyonectria robusta","Xixon30",17,1
"0c9bdc3196f62c85601eaeb9b289447f","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","unidentified","unidentified","unidentified","Xixon30",161,1
"c05ea806c29090cb41a48e3eb628cd39","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma",NA,"Xixon30",1469,1
"6e14beeb8645fce1835717d8ea8b6086","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces oumae-annae","Xixon30",184,1
"29b491f1b1866314f6d76707f4e73577","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Xixon30",159,1
"2f59665fd02e7e36f78fadd148f3990f","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella fuscocinerea","Xixon30",1298,1
"a5822e10913ac0af9df521404d68fc25","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon30",13,1
"4670fbfd9e10455eeeb05027caed61d7","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Volutella","Volutella ciliata","Xixon30",549,1
"005970260f16af87f7eeea4faae9f61e","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina flagelliformis","Xixon30",971,1
"eaacb4f6fc88e9dd45d16ba7a806b42a","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron chlamydosporicum","Xixon30",85,1
"0e64535d5b4b37b11830514e19f7afb1","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Trichocomaceae","Talaromyces","Talaromyces diversus","Xixon30",22,1
"92ebd9c9e0ceb40ce5c08cbe1e2eb71c","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Xixon30",654,1
"58c3b63f6b023c7f991a5f458e520cf4","Fungi","Ascomycota","Leotiomycetes","Helotiales",NA,NA,NA,"Xixon30",486,1
"9fd54f276028651b9ab62209d3584c75","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon30",827,1
"a12ef2d9ef49d9297038e04905376215","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","unidentified","unidentified","Xixon30",831,1
"8a5e8eda757e9afc2e5a4aa0d28de676","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Xixon30",814,1
"4af96fa48170d091719ba26f62ca1fa4","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Clonostachys","unidentified","Xixon30",13,1
"6e95a588c577412dfd45339c85a11306","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella polygonia","Xixon30",391,1
"cd27fc86e027ecb11ecb1b2efbac229f","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","Sebacina dimitica","Xixon30",727,1
"656ecfed928079dc3707e85ce2eebbd1","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium bialowiezense","Xixon30",33,1
"645bb6c46f18be6f9ec19839d0e1aac4","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Xixon30",697,1
"04c02ace05099113b33e9503085e6d4f","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Agaricaceae","Leucoagaricus","Leucoagaricus crystallifer","Xixon30",688,1
"b3e2948934e8edcb9b80e73e763714ea","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon30",261,1
"ca759c68556ef184e9a6aa34c5b82354","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron maius","Xixon30",498,1
"dd4262e6d60dc8967a4114c80d828e99","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Bionectriaceae","Gliomastix","Gliomastix roseogrisea","Xixon30",142,1
"2e232120cd76f6c9a0b8064a18781dd6","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium nodositatum","Xixon30",207,1
"ca24facf2af20fa4e8384d3a69f5f576","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Biatriosporaceae","Biatriospora","unidentified","Xixon30",124,1
"2312e9c9181328295ebd568ec6cf4d81","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon30",168,1
"f9918d1f1c34dfc6af79bb80d078582d","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Bulleribasidiaceae","Vishniacozyma",NA,"Xixon30",88,1
"7e967a8ad6069629bcf8b923dbaa7979","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Monocillium","Monocillium griseo-ochraceum","Xixon30",329,1
"0de9412e7477fb08f45b82df81e5d5da","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Cordycipitaceae","Beauveria","unidentified","Xixon30",191,1
"c0be68de8e23eec3013e29b7dd18031a","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium","Penicillium montanense","Xixon30",586,1
"459a24e368851a776e834fd9b58998eb","Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Piptocephalidaceae","Syncephalis","unidentified","Xixon30",18,1
"d1eab991efac55837e9a6b2f9f0d997b","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metapochonia",NA,"Xixon30",41,1
"0c5c8f7b7d7299e5afb72a8e1e009a77","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Occultibambusaceae","Brunneofusispora","Brunneofusispora sinensis","Xixon30",18,1
"7fa07f6a840326f084baf43dc2a00f2f","Fungi","Ascomycota","Dothideomycetes","Pleosporales","Biatriosporaceae","Biatriospora","unidentified","Xixon30",315,1
"410bf873171a194a16c622782523cfad","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","unidentified","Xixon30",396,1
"032d085f632affab5a2876ab7633d925","Fungi","Ascomycota","Sordariomycetes","Hypocreales",NA,NA,NA,"Xixon30",67,1
"e76e13f7867f9da56ceffb1d51bc65a0","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Clavicipitaceae","Metapochonia",NA,"Xixon30",44,1
"9d45b20213132a12c571541dee83a613","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon30",22,1
"4247885cd2293c1fb9955df53aba8d61","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",NA,"Xixon30",442,1
"0a772036be5f88b1bfbee4b6c4dc39e5","Fungi","Ascomycota","Sordariomycetes","Microascales","Microascaceae","Gamsia","Gamsia simplex","Xixon30",27,1
"55e23716cdee8051ed5211cc0cb4ae4a","Fungi","Ascomycota","Sordariomycetes","Microascales","Halosphaeriaceae","unidentified","unidentified","Xixon30",15,1
"d3c9deb3979dd93a9dcb7682ed105ac2","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon30",90,1
"4320cf331d981214e8299779fa55eb1e","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon30",121,1
"4ea82e4b58f52c806179c8b6a0f41973","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium spinosum","Xixon30",121,1
"93541e49ce630b5cc5479deba4516dfc","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Xixon30",22,1
"1d95e449b0f6c77f02c11c73350edced","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","unidentified","Xixon30",424,1
"baea88a71e00ef56ad86f81a931aceca","Fungi","Ascomycota","Leotiomycetes","Helotiales","Helotiaceae","Tetracladium","Tetracladium setigerum","Xixon30",16,1
"72d1cd87ff2759948f9777854dd73016","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Xixon30",264,1
"022a93f24746550bfaa6e78d53952a87","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon30",404,1
"a5eb29c30834fa7467cdddad7ccdf748","Fungi","Ascomycota","Leotiomycetes","Helotiales","Myxotrichaceae","Oidiodendron","Oidiodendron maius","Xixon30",25,1
"50062f73ef99cbac003d8c4398ea9aa1","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Xixon30",407,1
"e725b05a7b3563d1ab03428c76a3376b","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Sepedonium","Sepedonium laevigatum","Xixon30",393,1
"fa1d70d5342a1295ffe553c3aaa5fe4c","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon30",26,1
"9aae8677831b0673107b1433bde9f04d","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","unidentified","unidentified","Xixon30",17,1
"f2716fca9f1ffae3bf67cc6b35dc57da","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium","Acremonium spinosum","Xixon30",90,1
"86c743aa7256565b27121ebc8010c800","Fungi","Basidiomycota","Geminibasidiomycetes","Geminibasidiales","Geminibasidiaceae","Geminibasidium","unidentified","Xixon30",280,1
"51d39f7245e63e3fc2c01d0532d3fed6","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreaceae","Hypomyces","unidentified","Xixon30",78,1
"57ef17be97366e05971e71429aa7e574","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina",NA,"Xixon30",368,1
"b678fcbf767884863283b6f126ba3e1d","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","unidentified","Xixon30",147,1
"2a9f30408059a9788a2277f92bf77be3","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Xixon30",30,1
"8fb316590781c821a4ba7e941d58a987","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon30",334,1
"06d96becc966a0d2b8f53b0072bb7c68","Fungi","Ascomycota","Sordariomycetes","Xylariales","Xylariaceae","Virgaria","Virgaria nigra","Xixon30",16,1
"6c52f5a80ff044bb2415fbc9d8db215b","Fungi","Basidiomycota","Agaricomycetes","Agaricales","Hygrophoraceae","Hygrophorus","Hygrophorus lindtneri","Xixon30",319,1
"aa61f45e28c93f4c76a6745fb920d1ef","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Lasionectria","Lasionectria marigotensis","Xixon30",205,1
"f63b474cdcaab2d49b5b9dd8b111930b","Fungi","Ascomycota","Eurotiomycetes","Eurotiales","Aspergillaceae","Penicillium",NA,"Xixon30",21,1
"ac5c1d9196162ed41cdbc7e13ec70112","Fungi","Basidiomycota","Agaricomycetes","Sebacinales","Sebacinaceae","Sebacina","unidentified","Xixon30",280,1
"ca6165621402c193863d7a574f869015","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Gibberella",NA,"Xixon30",249,1
"4b57de5dd42f65d544bd743544137631","Fungi","Ascomycota","Dothideomycetes","Capnodiales","Mycosphaerellaceae","Acrodontium","Acrodontium hydnicola","Xixon30",278,1
"cdbd9e1f94b91b6b164823579851222c","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Lasionectria","unidentified","Xixon30",70,1
"067a1d14cbc7624266e2b93daaea37ca","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","Saitozyma podzolica","Xixon30",268,1
"50fafdfbcf8170b82223c462236d2656","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Nectriaceae","Acremoniopsis","unidentified","Xixon30",149,1
"8ccdc4cfda5b8f4e87e2ff32735f3182","Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis dimorpha","Xixon30",255,1
"f7c9aa9d193390e61fce4908686cab27","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon30",21,1
"b68b82c3d523cd25d7430691ffe98a00","Fungi","Ascomycota","Sordariomycetes","Sordariales","Chaetomiaceae","Humicola","Humicola nigrescens","Xixon30",57,1
"30e3e85aa3689efb676e06053e623430","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae",NA,NA,"Xixon30",240,1
"c075e2405c95c3516edf7bd97a4d3462","Fungi","Basidiomycota","Tremellomycetes","Trichosporonales","Trichosporonaceae","Vanrija","Vanrija albida","Xixon30",236,1
"83b7cae30ad9994a71079680358831f2","Fungi","Ascomycota","Sordariomycetes",NA,NA,NA,NA,"Xixon30",158,1
"3f12b51a46b71b1bc4392e07211d5807","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","unidentified","unidentified","unidentified","Xixon30",104,1
"10603335d98bf16ae6db98822df5de41","Fungi","Ascomycota",NA,NA,NA,NA,NA,"Xixon30",233,1
"ccd1fdae9a5983e36972c708e8cde54d","Fungi","Rozellomycota",NA,NA,NA,NA,NA,"Xixon30",62,1
"65ad4f5f4900ac8b4e08532854cada46","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon30",41,1
"9e2ea9e2ac9d1bf685f3ab6fcd7fcd03","Fungi","Ascomycota","Sordariomycetes","Sordariomycetes_ord_Incertae_sedis","Thyridiaceae","Pseudoneoconiothyrium","Pseudoneoconiothyrium rosae","Xixon30",51,1
"06afa4704d760ec27451f0376d3d9c54","Fungi","Mucoromycota","Mucoromycotina_cls_Incertae_sedis","Mucoromycotina_ord_Incertae_sedis","Mucoromycotina_fam_Incertae_sedis","Bifiguratus","Bifiguratus adelaidae","Xixon30",73,1
"3729ea7d4d857c264ee64a0ae2b5a7db","Fungi","Basidiomycota","Agaricomycetes","Trechisporales","Hydnodontaceae","Trechispora","Trechispora nivea","Xixon30",35,1
"efabd8998d48f10019a7afa70f41d321","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella stuposa","Xixon30",215,1
"ea64ae6310ce470aadf074a4949ee040","Fungi","Ascomycota","Sordariomycetes","Chaetosphaeriales","Chaetosphaeriaceae","unidentified","unidentified","Xixon30",172,1
"2641be6d1fb2164b7c1243d2b57b069c","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon30",206,1
"2a847173ece6479a61aaf7c201871bba","Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","unidentified","unidentified","unidentified","Xixon30",32,1
"13945080b4271fc24aa7e23cb071c59d","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon30",34,1
"e1e191c60a69b438f40a1aebad3a5f7d","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Pestalotiopsis","Pestalotiopsis rhododendri","Xixon30",50,1
"9e7c2f4e57f8d7533626121532a34068","Fungi","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA,"Xixon30",172,1
"5bc689c9692664e1ecfa8bf8617e2d5f","Fungi","Basidiomycota","Agaricomycetes","Boletales","Melanogastraceae","Melanogaster","Melanogaster variegatus","Xixon30",159,1
"47777445523ee16ad2e544bf8b38a0a0","Fungi","Basidiomycota","Agaricostilbomycetes","Agaricostilbales","Chionosphaeraceae","unidentified","unidentified","Xixon30",186,1
"d8ce823661fc2d020bfbcacb3e17e96e","Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA,"Xixon30",47,1
"c019327da849379d045094186a2b87ce","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella bryophila","Xixon30",163,1
"6903aa87f9d964ad8a5e3a70017375bf","Fungi","Ascomycota","Sordariomycetes","unidentified","unidentified","unidentified","unidentified","Xixon30",182,1
"7936ce7f011ab238aa75492f973b2106","Fungi","Ascomycota","Sordariomycetes","Hypocreales","Hypocreales_fam_Incertae_sedis","Acremonium",NA,"Xixon30",81,1
"47dd58bd34770e2a4def3aca7d84cf2a","Fungi","Basidiomycota",NA,NA,NA,NA,NA,"Xixon30",180,1
"0df4cf6b69e0741993cc51ae488b2603","Fungi","Basidiomycota","Tremellomycetes","Tremellales","Trimorphomycetaceae","Saitozyma","unidentified","Xixon30",171,1
"6d7b44bdc7a53bf04115546b73c45570","Fungi","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Tomentella","Tomentella badia","Xixon30",167,1
"a4ce0771001cf91afcd3de4c6e43ebad","Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified","Xixon30",23,1
"fa60203b55e77e57cd7a9f16f9dc2e1c","Fungi","Ascomycota","Sordariomycetes","Xylariales","Sporocadaceae","Adisciso","Adisciso yakushimense","Xixon30",147,1
